Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,time_idx
2020-01-01 00:00:00+05:30,605.7013701315832,606.3339467664262,601.233710172217,602.6174926757812,746371,0.0,0.0,TECHM.NS,0
2020-01-02 00:00:00+05:30,602.6175012709094,608.1922066176405,601.7477144184076,605.7409057617188,1133488,0.0,0.0,TECHM.NS,1
2020-01-03 00:00:00+05:30,605.7013838153124,616.6925901112187,603.7640786140548,612.8970336914062,2121704,0.0,0.0,TECHM.NS,2
2020-01-06 00:00:00+05:30,612.6993255772123,615.8227299671263,607.4014541262856,609.1806030273438,1734439,0.0,0.0,TECHM.NS,3
2020-01-07 00:00:00+05:30,608.8642708776606,615.5854998418946,601.4313630710368,614.4784545898438,1937143,0.0,0.0,TECHM.NS,4
2020-01-08 00:00:00+05:30,608.9433259163661,620.6462102727329,606.571127454265,608.7061157226562,2596664,0.0,0.0,TECHM.NS,5
2020-01-09 00:00:00+05:30,609.2595997138412,613.9644693511525,602.6965273707214,611.7504272460938,1678891,0.0,0.0,TECHM.NS,6
2020-01-10 00:00:00+05:30,615.9809731500352,618.274118029025,610.801681937155,613.8064575195312,1105725,0.0,0.0,TECHM.NS,7
2020-01-13 00:00:00+05:30,616.6925174134029,623.6509562586001,612.8574344543318,621.3973388671875,1393509,0.0,0.0,TECHM.NS,8
2020-01-14 00:00:00+05:30,621.3973315200963,630.8465978276317,619.6972850124633,629.6209716796875,1628535,0.0,0.0,TECHM.NS,9
2020-01-15 00:00:00+05:30,629.5420146345062,635.4725113561934,623.4928886733829,628.7512817382812,1759644,0.0,0.0,TECHM.NS,10
2020-01-16 00:00:00+05:30,627.0511036226278,629.1860918120522,617.6413640993313,619.025146484375,1110008,0.0,0.0,TECHM.NS,11
2020-01-17 00:00:00+05:30,619.5391504709261,622.1090320778573,613.213288053865,615.5459594726562,989312,0.0,0.0,TECHM.NS,12
2020-01-20 00:00:00+05:30,615.5854157272897,621.0810177231473,612.462011865256,615.3482055664062,1620105,0.0,0.0,TECHM.NS,13
2020-01-21 00:00:00+05:30,614.597005108648,619.4600306296874,612.817856493023,615.9017333984375,976954,0.0,0.0,TECHM.NS,14
2020-01-22 00:00:00+05:30,616.7716803145064,625.0348490173753,613.7669048577834,615.7832641601562,1192201,0.0,0.0,TECHM.NS,15
