Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,time_idx
2020-01-01 00:00:00+05:30,522.1845425843054,524.6992064121995,518.1223433733362,519.1378784179688,7642793,0.0,0.0,ICICIBANK.NS,0
2020-01-02 00:00:00+05:30,518.412472578775,524.1189021399117,518.267370848474,522.8615112304688,10264223,0.0,0.0,ICICIBANK.NS,1
2020-01-03 00:00:00+05:30,520.3469205137261,523.0550339441114,518.6543422406796,521.1690063476562,9594690,0.0,0.0,ICICIBANK.NS,2
2020-01-06 00:00:00+05:30,519.6215983089187,519.6215983089187,506.6129117751038,508.4505920410156,12534334,0.0,0.0,ICICIBANK.NS,3
2020-01-07 00:00:00+05:30,513.8666792302745,518.0255734494939,504.5333557780921,505.7423400878906,16101835,0.0,0.0,ICICIBANK.NS,4
2020-01-08 00:00:00+05:30,499.06885338739596,510.04641017353697,498.1016656870328,508.6923828125,16094310,0.0,0.0,ICICIBANK.NS,5
2020-01-09 00:00:00+05:30,513.286410552312,529.4384533726594,512.8995119449924,528.37451171875,18934019,0.0,0.0,ICICIBANK.NS,6
2020-01-10 00:00:00+05:30,527.0205785476709,528.5680551877567,520.8305539224282,522.5231323242188,12335407,0.0,0.0,ICICIBANK.NS,7
2020-01-13 00:00:00+05:30,521.7010434418139,528.1328059123363,520.3469571151516,520.92724609375,7901800,0.0,0.0,ICICIBANK.NS,8
2020-01-14 00:00:00+05:30,518.6060556496255,521.2658218200258,516.6233326745449,519.9600830078125,13939440,0.0,0.0,ICICIBANK.NS,9
2020-01-15 00:00:00+05:30,517.542040984465,519.3313733942234,513.2381035580961,518.025634765625,12353176,0.0,0.0,ICICIBANK.NS,10
2020-01-16 00:00:00+05:30,516.381481618543,522.2813023468906,515.7044384941968,519.5248413085938,11249232,0.0,0.0,ICICIBANK.NS,11
2020-01-17 00:00:00+05:30,516.9617845691237,520.3469412501189,513.1897292258928,514.5921630859375,18312609,0.0,0.0,ICICIBANK.NS,12
2020-01-20 00:00:00+05:30,515.5109585983402,526.1500215337655,513.5765835191719,517.3002319335938,19159996,0.0,0.0,ICICIBANK.NS,13
2020-01-21 00:00:00+05:30,515.462618931207,522.5230762719374,512.8028531565697,513.6249389648438,13477994,0.0,0.0,ICICIBANK.NS,14
2020-01-22 00:00:00+05:30,514.0601653628478,517.3969741034881,503.6628995535334,505.6939697265625,17527408,0.0,0.0,ICICIBANK.NS,15
2020-01-23 00:00:00+05:30,504.29164802135034,512.8512348341751,500.0843464603851,510.3849182128906,17061293,0.0,0.0,ICICIBANK.NS,16
2020-01-24 00:00:00+05:30,511.88396905859855,519.7665705607144,509.7077972487132,516.3330078125,17851868,0.0,0.0,ICICIBANK.NS,17
2020-01-27 00:00:00+05:30,520.8304442791342,527.1171627337569,514.0601320972327,519.6214599609375,38149166,0.0,0.0,ICICIBANK.NS,18
2020-01-28 00:00:00+05:30,520.4436215319593,522.861590520739,507.24154627268985,510.8684997558594,24009224,0.0,0.0,ICICIBANK.NS,19
2020-01-29 00:00:00+05:30,514.1085128673167,517.2518722976429,508.0635908859203,509.3209228515625,16400827,0.0,0.0,ICICIBANK.NS,20
2020-01-30 00:00:00+05:30,510.33661246804417,516.4298831590178,506.9514555250086,514.7373046875,14319317,0.0,0.0,ICICIBANK.NS,21
2020-01-31 00:00:00+05:30,512.6094644256727,515.2692305146738,505.2588617563225,508.4022216796875,16292578,0.0,0.0,ICICIBANK.NS,22
2020-02-03 00:00:00+05:30,487.4625401825147,502.11545562836,485.5281650230603,498.633544921875,22531888,0.0,0.0,ICICIBANK.NS,23
2020-02-04 00:00:00+05:30,502.93750439107026,517.1068250027565,499.6974498507579,513.3831176757812,17781475,0.0,0.0,ICICIBANK.NS,24
2020-02-05 00:00:00+05:30,511.69060376326127,522.6682187814763,508.45054881625816,521.4108276367188,18782476,0.0,0.0,ICICIBANK.NS,25
2020-02-06 00:00:00+05:30,522.6197509558725,529.0515715539195,518.6543057509859,523.8287353515625,15296851,0.0,0.0,ICICIBANK.NS,26
2020-02-07 00:00:00+05:30,523.2001223399084,523.9738605813478,517.590446298918,518.8477783203125,8297149,0.0,0.0,ICICIBANK.NS,27
2020-02-10 00:00:00+05:30,520.9756029096975,524.4574545134066,513.0930006811658,516.4298095703125,12536053,0.0,0.0,ICICIBANK.NS,28
2020-02-11 00:00:00+05:30,520.0567670384937,526.9237751572385,519.8633177184352,522.0394897460938,11243552,0.0,0.0,ICICIBANK.NS,29
2020-02-12 00:00:00+05:30,527.8909058887191,532.6301480738938,524.8926483641803,531.2760620117188,14026335,0.0,0.0,ICICIBANK.NS,30
2020-02-13 00:00:00+05:30,530.986036600335,530.986036600335,520.3469721147181,523.24853515625,9227235,0.0,0.0,ICICIBANK.NS,31
2020-02-14 00:00:00+05:30,523.4903598725933,530.6475727013851,518.9445657263312,527.8910522460938,14458649,0.0,0.0,ICICIBANK.NS,32
2020-02-17 00:00:00+05:30,525.1828214877116,527.4556885386323,520.1050870258139,523.8287353515625,7793293,0.0,0.0,ICICIBANK.NS,33
2020-02-18 00:00:00+05:30,523.2485062345065,526.5369677794586,518.4125680992523,523.4419555664062,15918303,0.0,0.0,ICICIBANK.NS,34
2020-02-19 00:00:00+05:30,525.66643507738,528.5679977365008,522.7648724182593,526.9237670898438,8704234,0.0,0.0,ICICIBANK.NS,35
2020-02-20 00:00:00+05:30,527.6007934235568,531.324441771498,524.022187784498,529.0515747070312,13588526,0.0,0.0,ICICIBANK.NS,36
2020-02-24 00:00:00+05:30,521.7976778071624,524.0705449130858,510.23977489817963,512.4642944335938,16940750,0.0,0.0,ICICIBANK.NS,37
2020-02-25 00:00:00+05:30,514.9790406526263,521.1206581950111,508.06362581746794,513.5282592773438,14942960,0.0,0.0,ICICIBANK.NS,38
2020-02-26 00:00:00+05:30,509.562718533249,511.9806873201249,505.06533200912446,506.51611328125,15743918,0.0,0.0,ICICIBANK.NS,39
2020-02-27 00:00:00+05:30,505.6456532463908,506.1292470346969,495.82873476324346,498.4400939941406,26315054,0.0,0.0,ICICIBANK.NS,40
2020-02-28 00:00:00+05:30,485.14129284470374,490.2190276063518,476.0497355556641,480.93402099609375,32737933,0.0,0.0,ICICIBANK.NS,41
2020-03-02 00:00:00+05:30,491.573069142122,503.46946412451314,482.0946430192593,489.4936218261719,28642076,0.0,0.0,ICICIBANK.NS,42
2020-03-03 00:00:00+05:30,493.1205588236592,502.4539124098375,491.8148497794079,497.8597717285156,19661945,0.0,0.0,ICICIBANK.NS,43
2020-03-04 00:00:00+05:30,500.51952896852623,500.51952896852623,480.74053287719505,491.6697692871094,21883404,0.0,0.0,ICICIBANK.NS,44
2020-03-05 00:00:00+05:30,493.02387129421635,494.37792800953366,483.59379234351775,487.9461364746094,16671516,0.0,0.0,ICICIBANK.NS,45
2020-03-06 00:00:00+05:30,469.0859535248069,480.49875460820033,461.638597713904,470.39166259765625,31024353,0.0,0.0,ICICIBANK.NS,46
2020-03-09 00:00:00+05:30,459.41408783408997,459.41408783408997,428.41573855619424,442.7301025390625,42027175,0.0,0.0,ICICIBANK.NS,47
2020-03-11 00:00:00+05:30,435.23440075934474,456.27073012937973,434.8475316396919,450.3708801269531,31018779,0.0,0.0,ICICIBANK.NS,48
2020-03-12 00:00:00+05:30,423.6281210255541,431.3172733849031,402.3499962251838,411.683349609375,50757033,0.0,0.0,ICICIBANK.NS,49
2020-03-13 00:00:00+05:30,387.84219989968506,449.50040499595667,382.2325240268264,432.5262756347656,67104335,0.0,0.0,ICICIBANK.NS,50
2020-03-16 00:00:00+05:30,410.2809837970479,410.2809837970479,384.4087159970775,389.67987060546875,34833637,0.0,0.0,ICICIBANK.NS,51
2020-03-17 00:00:00+05:30,393.64531926414116,395.0477529697277,352.05625604950217,355.1996154785156,47232699,0.0,0.0,ICICIBANK.NS,52
2020-03-18 00:00:00+05:30,356.9889675732343,363.1789626309428,331.0683208395067,343.39996337890625,61202289,0.0,0.0,ICICIBANK.NS,53
2020-03-19 00:00:00+05:30,325.0717230437301,357.4725041333055,312.40156095321936,327.4413146972656,57985870,0.0,0.0,ICICIBANK.NS,54
2020-03-20 00:00:00+05:30,317.2375478663385,347.9941032005486,312.4016096366687,334.3567810058594,88640642,0.0,0.0,ICICIBANK.NS,55
2020-03-23 00:00:00+05:30,300.940378034753,303.4067238146819,270.8124939824494,274.6812438964844,56867949,0.0,0.0,ICICIBANK.NS,56
2020-03-24 00:00:00+05:30,285.61045086469886,294.99218122151007,259.4963889204996,286.7710876464844,67895418,0.0,0.0,ICICIBANK.NS,57
2020-03-25 00:00:00+05:30,274.68124653860457,323.1856931491318,272.36000247109973,306.501708984375,66544138,0.0,0.0,ICICIBANK.NS,58
2020-03-26 00:00:00+05:30,311.4344285593892,352.44317970868485,303.93872414530455,319.4137268066406,76173940,0.0,0.0,ICICIBANK.NS,59
