Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,time_idx
2020-01-01 00:00:00+05:30,304.3466665158498,307.5667592151352,301.78951792660297,306.7143859863281,1514293,0.0,0.0,TATACONSUM.NS,0
2020-01-02 00:00:00+05:30,306.47755559330113,310.1238486630464,304.1098365743523,306.24078369140625,3091351,0.0,0.0,TATACONSUM.NS,1
2020-01-03 00:00:00+05:30,306.6670107155502,306.6670107155502,300.22682539131455,301.36334228515625,1718884,0.0,0.0,TATACONSUM.NS,2
2020-01-06 00:00:00+05:30,298.5694106949198,301.31595936642555,293.97602936520235,295.5860900878906,1712158,0.0,0.0,TATACONSUM.NS,3
2020-01-07 00:00:00+05:30,297.3855114475809,302.4997787938223,295.4913362154307,298.2378845214844,2146089,0.0,0.0,TATACONSUM.NS,4
2020-01-08 00:00:00+05:30,295.68081606721336,300.5583123468864,295.01784306100234,299.5165100097656,1521535,0.0,0.0,TATACONSUM.NS,5
2020-01-09 00:00:00+05:30,301.2212581977368,312.5389687798337,300.60565691858403,311.1656799316406,4302141,0.0,0.0,TATACONSUM.NS,6
2020-01-10 00:00:00+05:30,312.4442254227846,325.1351947805192,311.6391950998653,323.28839111328125,10109760,0.0,0.0,TATACONSUM.NS,7
2020-01-13 00:00:00+05:30,324.85106350232667,335.1269702712298,323.9513186749381,334.27459716796875,7399348,0.0,0.0,TATACONSUM.NS,8
2020-01-14 00:00:00+05:30,341.42515184178984,371.2584175367035,339.0574323421935,368.98541259765625,44997621,0.0,0.0,TATACONSUM.NS,9
2020-01-15 00:00:00+05:30,368.8906248708782,374.99935152935456,364.62873061691425,370.7374572753906,24437080,0.0,0.0,TATACONSUM.NS,10
2020-01-16 00:00:00+05:30,371.73193073458845,372.2054745953969,361.976938763065,363.91845703125,12118796,0.0,0.0,TATACONSUM.NS,11
2020-01-17 00:00:00+05:30,363.3975503982188,363.6816651379791,356.67322216328034,360.17742919921875,5495593,0.0,0.0,TATACONSUM.NS,12
2020-01-20 00:00:00+05:30,360.17744221268424,365.1023098338287,357.1467789020609,362.87664794921875,7618479,0.0,0.0,TATACONSUM.NS,13
2020-01-21 00:00:00+05:30,361.7874919691622,368.7959349859062,358.9935717658631,365.38641357421875,5981471,0.0,0.0,TATACONSUM.NS,14
2020-01-22 00:00:00+05:30,368.27503682123387,368.27503682123387,361.97690975771826,364.67608642578125,4148230,0.0,0.0,TATACONSUM.NS,15
2020-01-23 00:00:00+05:30,364.6287568632539,378.3141854027569,363.1134107944266,372.4422302246094,11073810,0.0,0.0,TATACONSUM.NS,16
2020-01-24 00:00:00+05:30,373.86287343862244,373.86287343862244,363.44490863095973,364.24993896484375,6033580,0.0,0.0,TATACONSUM.NS,17
2020-01-27 00:00:00+05:30,363.49223776397696,368.79593451958203,360.3195171779514,362.16632080078125,3735041,0.0,0.0,TATACONSUM.NS,18
2020-01-28 00:00:00+05:30,362.5451660123714,367.0912043894698,358.23592846702365,360.5563049316406,2710063,0.0,0.0,TATACONSUM.NS,19
2020-01-29 00:00:00+05:30,364.53405696889035,372.4895880215172,362.02428029612673,363.1607971191406,6500722,0.0,0.0,TATACONSUM.NS,20
2020-01-30 00:00:00+05:30,365.2917569642397,365.38644261703934,360.03540260676266,361.40869140625,2297423,0.0,0.0,TATACONSUM.NS,21
2020-01-31 00:00:00+05:30,362.35577520680647,366.19146899375914,359.8933413015469,363.1134338378906,2681230,0.0,0.0,TATACONSUM.NS,22
2020-02-03 00:00:00+05:30,353.97404592192606,361.7875198452863,348.054747495138,358.80419921875,3318729,0.0,0.0,TATACONSUM.NS,23
2020-02-04 00:00:00+05:30,363.68171073239535,363.68171073239535,355.6788073595757,359.79864501953125,5327138,0.0,0.0,TATACONSUM.NS,24
2020-02-05 00:00:00+05:30,361.78751397981154,386.41179503602905,360.8404262468801,373.7208251953125,23579395,0.0,0.0,TATACONSUM.NS,25
2020-02-06 00:00:00+05:30,375.0467331128148,376.3253073017186,366.8544302029102,371.30572509765625,4985380,0.0,0.0,TATACONSUM.NS,26
2020-02-07 00:00:00+05:30,370.40604977634155,382.62347679440967,369.8851341370296,375.7097473144531,11308676,0.0,0.0,TATACONSUM.NS,27
2020-02-10 00:00:00+05:30,377.3671237432214,377.3671237432214,367.8015317334204,371.5425109863281,3145276,0.0,0.0,TATACONSUM.NS,28
2020-02-11 00:00:00+05:30,374.09961387373147,377.8879643939718,368.653860000886,369.93243408203125,4171668,0.0,0.0,TATACONSUM.NS,29
2020-02-12 00:00:00+05:30,370.9742942435724,375.75707596185595,370.87957968519714,374.2417297363281,4018932,0.0,0.0,TATACONSUM.NS,30
2020-02-13 00:00:00+05:30,373.67347243702335,376.7988794560571,368.938033531965,371.779296875,2860031,0.0,0.0,TATACONSUM.NS,31
2020-02-14 00:00:00+05:30,372.2054725730471,378.83508658834313,369.83775328186994,375.89910888671875,4733600,0.0,0.0,TATACONSUM.NS,32
2020-02-17 00:00:00+05:30,376.6568215182621,380.6345728509948,355.962947752876,360.8877868652344,9537335,0.0,0.0,TATACONSUM.NS,33
2020-02-18 00:00:00+05:30,359.89333067888987,366.04940080892356,353.45314579629166,361.7875061035156,7402772,0.0,0.0,TATACONSUM.NS,34
2020-02-19 00:00:00+05:30,362.734590574206,365.9073401626651,357.6203227539854,362.87664794921875,4326781,0.0,0.0,TATACONSUM.NS,35
2020-02-20 00:00:00+05:30,362.8766590355309,364.581434296236,359.0409652788863,360.36688232421875,5137245,0.0,0.0,TATACONSUM.NS,36
2020-02-24 00:00:00+05:30,358.8515473871985,359.75129232259434,348.29152461716814,349.5700988769531,3017687,0.0,0.0,TATACONSUM.NS,37
2020-02-25 00:00:00+05:30,350.89603455086063,354.21084189479586,346.2079383175931,349.47540283203125,3659466,0.0,0.0,TATACONSUM.NS,38
2020-02-26 00:00:00+05:30,348.14950624456804,350.5645687481354,342.0881496666744,346.30267333984375,2808589,0.0,0.0,TATACONSUM.NS,39
2020-02-27 00:00:00+05:30,344.83465286782024,346.30262730774865,341.18835927817565,344.07696533203125,1827751,0.0,0.0,TATACONSUM.NS,40
