Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,time_idx
2020-01-01 00:00:00+05:30,253.5662696367784,256.18903442316713,249.023240822862,251.13082885742188,6952048,0.0,0.0,JSWSTEEL.NS,0
2020-01-02 00:00:00+05:30,254.78397927122987,259.467508301951,254.36245022406794,258.95233154296875,10780926,0.0,0.0,JSWSTEEL.NS,1
2020-01-03 00:00:00+05:30,258.9522975867749,258.9522975867749,253.6130637574849,255.20547485351562,5943349,0.0,0.0,JSWSTEEL.NS,2
2020-01-06 00:00:00+05:30,253.37891681710843,253.61309326518338,245.6979178858528,247.52450561523438,4529599,0.0,0.0,JSWSTEEL.NS,3
2020-01-07 00:00:00+05:30,249.30422634605938,253.05104929647467,246.44728528076394,248.46119689941406,4465297,0.0,0.0,JSWSTEEL.NS,4
2020-01-08 00:00:00+05:30,244.85490227666284,247.75869611467635,240.73340227399555,245.88528442382812,8088132,0.0,0.0,JSWSTEEL.NS,5
2020-01-09 00:00:00+05:30,250.75610072261512,261.5282151298416,250.75610072261512,260.4978332519531,13317832,0.0,0.0,JSWSTEEL.NS,6
2020-01-10 00:00:00+05:30,260.4041926475147,262.2776041054105,257.59407546067104,260.3105163574219,7625227,0.0,0.0,JSWSTEEL.NS,7
2020-01-13 00:00:00+05:30,260.45098129056987,262.18389237205844,257.96871716162025,260.9661865234375,4540953,0.0,0.0,JSWSTEEL.NS,8
2020-01-14 00:00:00+05:30,260.4041950643656,266.0244294902152,260.4041950643656,263.1206359863281,7428691,0.0,0.0,JSWSTEEL.NS,9
2020-01-15 00:00:00+05:30,262.13712014785386,265.4624142565295,258.76497359824396,264.619384765625,5538475,0.0,0.0,JSWSTEEL.NS,10
2020-01-16 00:00:00+05:30,264.6193599129383,264.94721262471853,258.67127300831686,259.8890075683594,4791447,0.0,0.0,JSWSTEEL.NS,11
2020-01-17 00:00:00+05:30,259.2801406410501,261.8560814582736,255.5801700733599,256.04852294921875,4733742,0.0,0.0,JSWSTEEL.NS,12
