Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,time_idx
2020-01-01 00:00:00+05:30,554.6039411066072,556.2408047697129,550.7910178550379,554.4884033203125,773895,0.0,0.0,DRREDDY.NS,0
2020-01-02 00:00:00+05:30,555.3356611106791,556.9917417184506,550.7909598459244,551.696044921875,1494155,0.0,0.0,DRREDDY.NS,1
2020-01-03 00:00:00+05:30,551.69614874156,557.8777146602904,549.2216065387955,555.3550415039062,1723390,0.0,0.0,DRREDDY.NS,2
2020-01-06 00:00:00+05:30,552.8707585117088,558.0316416603172,549.6355832932924,554.3824462890625,1788685,0.0,0.0,DRREDDY.NS,3
2020-01-07 00:00:00+05:30,556.5295433357102,560.3809588605247,552.8803482824056,555.4126586914062,1788175,0.0,0.0,DRREDDY.NS,4
2020-01-08 00:00:00+05:30,553.6410084825646,559.4181320493392,551.9078831661202,557.9257202148438,1395115,0.0,0.0,DRREDDY.NS,5
2020-01-09 00:00:00+05:30,560.6892263726609,565.5034970427436,558.647980309982,562.403076171875,1877480,0.0,0.0,DRREDDY.NS,6
2020-01-10 00:00:00+05:30,564.2324307496503,579.2529292897334,563.2984906001961,564.8101196289062,5635735,0.0,0.0,DRREDDY.NS,7
2020-01-13 00:00:00+05:30,564.7908626606625,571.261212723561,561.4786428614342,568.9888916015625,2209320,0.0,0.0,DRREDDY.NS,8
2020-01-14 00:00:00+05:30,569.0081752487985,571.7041544784556,564.6175637125168,567.66015625,1785850,0.0,0.0,DRREDDY.NS,9
2020-01-15 00:00:00+05:30,567.3423883789529,567.4097952045437,558.4552656299275,562.0466918945312,1924335,0.0,0.0,DRREDDY.NS,10
2020-01-16 00:00:00+05:30,563.8471843283985,568.3726091230154,562.6243999156774,565.6669921875,1917310,0.0,0.0,DRREDDY.NS,11
2020-01-17 00:00:00+05:30,567.0053567505934,587.1482420155634,566.1580406957366,584.3270874023438,5585585,0.0,0.0,DRREDDY.NS,12
2020-01-20 00:00:00+05:30,585.9928323112293,593.1179743413351,583.8841800192658,589.1895141601562,4373565,0.0,0.0,DRREDDY.NS,13
2020-01-21 00:00:00+05:30,588.4096956344445,593.0795728094868,584.6160485121296,589.3533325195312,2853930,0.0,0.0,DRREDDY.NS,14
2020-01-22 00:00:00+05:30,589.3725325142227,597.9419563986277,586.8402218586177,589.661376953125,2798990,0.0,0.0,DRREDDY.NS,15
2020-01-23 00:00:00+05:30,588.3615420115939,592.8676915195423,582.3340667826044,585.0589599609375,2130840,0.0,0.0,DRREDDY.NS,16
2020-01-24 00:00:00+05:30,586.1854461187874,586.7727728970414,582.5651060299774,583.7590942382812,1363645,0.0,0.0,DRREDDY.NS,17
2020-01-27 00:00:00+05:30,583.2969235207219,617.9596664554778,577.230955260728,614.0601196289062,20699040,0.0,0.0,DRREDDY.NS,18
2020-01-28 00:00:00+05:30,614.3008147111344,625.8454240674904,608.0903950345262,614.1371459960938,11511345,0.0,0.0,DRREDDY.NS,19
2020-01-29 00:00:00+05:30,614.1371242388491,616.5827520072943,596.815391846835,606.260986328125,6946015,0.0,0.0,DRREDDY.NS,20
2020-01-30 00:00:00+05:30,607.0409152431376,610.4493970290812,600.5416511580488,607.5319213867188,3366300,0.0,0.0,DRREDDY.NS,21
2020-01-31 00:00:00+05:30,607.6090664539107,614.6571654995341,597.3739226963844,599.7618408203125,3341175,0.0,0.0,DRREDDY.NS,22
2020-02-03 00:00:00+05:30,601.5911061138635,611.0270625982736,600.2720009697825,605.471435546875,2576210,0.0,0.0,DRREDDY.NS,23
2020-02-04 00:00:00+05:30,607.3682926651504,631.1700741522419,606.9927655000903,624.28564453125,5149785,0.0,0.0,DRREDDY.NS,24
2020-02-05 00:00:00+05:30,622.9664366530017,625.8549981830774,601.1481944203875,603.3916015625,4781145,0.0,0.0,DRREDDY.NS,25
2020-02-06 00:00:00+05:30,609.9872494534109,611.758867800454,604.0175432465844,608.3214721679688,2462660,0.0,0.0,DRREDDY.NS,26
2020-02-07 00:00:00+05:30,608.4948008261724,613.3379845485673,604.0946098584664,609.81396484375,2676165,0.0,0.0,DRREDDY.NS,27
2020-02-10 00:00:00+05:30,609.7658189907785,611.0753451598903,599.472906865433,606.4247436523438,1477975,0.0,0.0,DRREDDY.NS,28
2020-02-11 00:00:00+05:30,608.5043855678596,617.3722910945202,603.7093919779851,614.5318603515625,3060520,0.0,0.0,DRREDDY.NS,29
2020-02-12 00:00:00+05:30,610.8634351944036,618.8454734238876,609.3036164693941,615.3984985351562,2843165,0.0,0.0,DRREDDY.NS,30
2020-02-13 00:00:00+05:30,620.6074359777386,642.589405782704,615.6679910360405,640.2207641601562,8584320,0.0,0.0,DRREDDY.NS,31
2020-02-14 00:00:00+05:30,636.4849521661735,641.8384177624391,631.0545005670415,636.3116455078125,3533430,0.0,0.0,DRREDDY.NS,32
2020-02-17 00:00:00+05:30,640.4519641432685,643.5812397574122,633.0187592007477,634.626708984375,3203305,0.0,0.0,DRREDDY.NS,33
2020-02-18 00:00:00+05:30,633.1726666238037,633.1726666238037,622.6294640077773,626.114990234375,3486830,0.0,0.0,DRREDDY.NS,34
2020-02-19 00:00:00+05:30,627.3956103142855,635.2525314563509,627.3956103142855,631.2759399414062,1509105,0.0,0.0,DRREDDY.NS,35
2020-02-20 00:00:00+05:30,633.423066295212,647.9910508197778,623.938978681579,626.8756713867188,4622330,0.0,0.0,DRREDDY.NS,36
2020-02-24 00:00:00+05:30,627.2030742080725,627.2030742080725,609.7465277362853,611.66259765625,3143085,0.0,0.0,DRREDDY.NS,37
2020-02-25 00:00:00+05:30,612.7602783090313,612.81804719541,588.5637538037453,594.44677734375,5005135,0.0,0.0,DRREDDY.NS,38
2020-02-26 00:00:00+05:30,596.391769337685,599.9542819932907,589.3243953777628,592.2225952148438,3810845,0.0,0.0,DRREDDY.NS,39
